baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_id	gene_name
343.869737363318	0.325602851702526	0.209044261365941	1.55757852224675	0.119333193315636	0.21076769537912	ENSG00000227232	NA
246.176577509074	0.885636735084519	0.24562250187018	3.60568241240621	0.000311333705888802	0.00124960669108936	ENSG00000237683	NA
34.4375290458309	0.730727073493765	0.442110852592401	1.65281415104155	0.09836869317507	0.180215169316479	ENSG00000239906	NA
7.69117484583346	1.19529454336882	0.87353012119145	1.36834954441925	0.171202689529522	0.280341529003448	ENSG00000225630	NA
8181.04895732635	0.553645984452163	0.17801957708732	3.11002864690886	0.00187069200086	0.0061692764835577	ENSG00000237973	NA
7.49680112810314	1.84461434223792	0.875971373867402	2.10579294856859	0.0352223416266513	0.0777837790474713	ENSG00000229344	NA
9.92541311508234	0.571592190826407	0.796492806475803	0.717636350484444	0.472981538208921	0.603018477845508	ENSG00000248527	NA
204.212667259084	0.537894491295045	0.219935674671137	2.44569005050837	0.0144575229194896	0.0365208515061235	ENSG00000198744	NA
130.23279479359	1.7292551146032	0.293272931196099	5.89640205644115	3.71513107636656e-09	3.30721284984403e-08	ENSG00000224956	NA
52.0339512767465	0.566347418975397	0.440293161693308	1.28629619591933	0.198339709609635	0.313371471237114	ENSG00000228327	NA
30.6665148036996	1.06203437723159	0.461908809443041	2.29922953518069	0.0214919087092957	0.0513460726530804	ENSG00000225880	LINC00115
157.441121857589	0.492776861191026	0.278766406256436	1.76770532650811	0.0771101790644786	0.147851793261283	ENSG00000228794	LINC01128
2426.53622668699	-0.281308856988347	0.160827340035496	-1.74913579324423	0.0802675494133958	0.152983213150942	ENSG00000188976	NOC2L
814.413420420675	-0.491621360678719	0.188413545411378	-2.60926760655835	0.00907362535612922	0.0245080045168506	ENSG00000187961	KLHL17
195.536143021	1.2833636562015	0.257148380876272	4.99075145574801	6.01448472636653e-07	3.94828786390651e-06	ENSG00000187583	PLEKHN1
50.2041405482447	9.32221851573087	1.24929200279084	7.46200127344577	8.52180616280371e-14	1.1814212031959e-12	ENSG00000272512	NA
1580.76201400967	5.60118296907623	0.295839777227614	18.9331638279554	6.07987570587298e-80	1.347337304153e-77	ENSG00000188290	HES4
43986.459710007	5.45513001208449	0.756636529077912	7.20971008197619	5.60711289196362e-13	7.24466724009363e-12	ENSG00000187608	ISG15
17423.9330156079	2.6504653652054	0.217853506009947	12.1662736292359	4.70056015046033e-34	2.00438462858988e-32	ENSG00000188157	AGRN
671.678169798891	1.17610077473042	0.181806790608145	6.46895955204068	9.86800036274111e-11	1.0473829702863e-09	ENSG00000217801	LOC100288175
9.77927891302686	3.41402697971266	0.94175991982012	3.62515637782159	0.00028878665166633	0.0011674387969242	ENSG00000273443	NA
734.705792112736	0.376667370755773	0.190963223827929	1.97246026331843	0.0485570882235932	0.101297385873381	ENSG00000131591	C1orf159
165.254801919395	2.26006371993262	0.277179524265839	8.15379031304283	3.52692175362484e-16	6.11037331804797e-15	ENSG00000186891	TNFRSF18
395.531110053499	4.71288777288179	0.277367136384915	16.9915146917099	9.49063646062244e-65	1.29729017638377e-62	ENSG00000186827	TNFRSF4
9994.11045603376	0.541321872947595	0.179982079843178	3.0076431688047	0.002632820777542	0.00836636058053249	ENSG00000078808	SDF4
1569.35140990893	-0.338260437617888	0.161489654424024	-2.09462605406113	0.0362042472796347	0.0794841370026924	ENSG00000176022	B3GALT6
42.6091650299293	0.389562674943514	0.387714701734574	1.00476632224848	0.315009383995855	0.445367544738848	ENSG00000184163	C1QTNF12
7.65260386041915	-0.547943619120112	0.856754979421775	-0.639556970523731	0.522460664542428	0.647769021213781	ENSG00000260179	NA
1566.15807208655	-0.00319204740137371	0.164839821463014	-0.0193645405160181	0.984550297670139	0.988848779144585	ENSG00000160087	UBE2J2
5.59065888618413	-1.02087179084394	1.09013836075256	-0.936460753604884	0.349036010307666	0.482058610647774	ENSG00000230415	NA
92.5330110725254	-0.0460853152540163	0.393230428380593	-0.117196717059271	0.906704168399875	0.939529236062102	ENSG00000162572	SCNN1D
2915.65366159679	-0.143608737411723	0.176931723399114	-0.811661892241772	0.416985666494044	0.550237491712549	ENSG00000131584	ACAP3
338.355410004352	-0.829145900439061	0.195248233829141	-4.24662433138644	2.17015376120543e-05	0.000109601757290713	ENSG00000169972	PUSL1
2687.12968495879	0.169292879258409	0.175806350623607	0.962950875539516	0.335572176423463	0.467614200873625	ENSG00000127054	INTS11
13.9729964527436	-0.314279123657648	0.668729560652143	-0.469964455214398	0.638380412772426	0.744454785298158	ENSG00000240731	NA
533.417556853251	-0.80781142793759	0.194462676747207	-4.15406926125835	3.26614241342141e-05	0.00015987482911212	ENSG00000224051	CPTP
22.4128692854477	-0.463407163291165	0.520018058058849	-0.891136675178158	0.372855851628631	0.506679335308033	ENSG00000169962	TAS1R3
1607.82956908263	-0.349528538077918	0.167834505956483	-2.08257852630464	0.0372896582512416	0.0814392327284844	ENSG00000107404	DVL1
3699.38194709895	0.032045508561277	0.199456909014525	0.160663818163067	0.872358188079601	0.916602791584213	ENSG00000175756	AURKAIP1
4166.86530781408	0.0691692002417818	0.171426019838236	0.403493007112062	0.686585578050442	0.782452911373365	ENSG00000221978	CCNL2
428.214571683696	-0.687232696421361	0.221159841445146	-3.10740273609671	0.00188739081324511	0.00621733739516284	ENSG00000224870	MRPL20-AS1
1302.33124838031	-0.142286964655902	0.161766545709225	-0.879582141239897	0.379085716937885	0.513427881834754	ENSG00000242485	MRPL20
14.3807568303041	-0.801631551940484	0.668397750994356	-1.19933310779086	0.230398446422225	0.351901386525841	ENSG00000272455	NA
8.38888815835787	-2.01139305122618	1.0132510007055	-1.98508864025369	0.0471346104324907	0.0990646374745809	ENSG00000179403	VWA1
4.89164502238944	-0.378874240150908	1.30453497455791	-0.290428579946125	0.77148838183883	0.84783147289614	ENSG00000215915	ATAD3C
1326.10293756945	-0.448828967147648	0.173279598156915	-2.5902008772043	0.00959199417015959	0.0256993051351446	ENSG00000160072	ATAD3B
1154.9949620255	-0.518454590728278	0.167713965441115	-3.09130244082332	0.00199280542447524	0.00653075781724732	ENSG00000197785	ATAD3A
2030.85410440476	-0.294914575324653	0.16469714351078	-1.79064778561475	0.0733498336006673	0.142075839788553	ENSG00000160075	SSU72
8.59146608257405	0.272719236612884	0.79607391436269	0.342580295237049	0.731914228107958	0.817173854985266	ENSG00000215014	NA
313.388532410881	-1.9199377290572	0.215249877729342	-8.91957639795437	4.68075087659672e-19	9.7383587938981e-18	ENSG00000228594	FNDC10
122.277191023602	-0.0225417228768693	0.26832180689024	-0.0840100293677966	0.933048457677759	0.95605763920379	ENSG00000272106	NA
1855.06154967714	0.233136134324299	0.189470496983371	1.23046140711164	0.218524370371227	0.33757260678597	ENSG00000197530	MIB2
1358.86823248912	0.958386144104813	0.193647168986766	4.94913583874965	7.45437094632152e-07	4.81145761080753e-06	ENSG00000248333	CDK11B
6.25127859402887	1.37920608225662	0.973573382123503	1.41664316997695	0.156587280171592	0.261459699539948	ENSG00000272004	NA
1012.9169246175	0.266064288097931	0.168618055007611	1.57791102551813	0.114586051698363	0.203711631474445	ENSG00000189339	SLC35E2B
220.285435709652	0.416787220610277	0.285345475266407	1.4606407205902	0.144114065068291	0.245037469854548	ENSG00000008128	CDK11A
23.6661326037157	-0.378714413867205	0.546101592678325	-0.693487107425966	0.488003913927495	0.617541550882813	ENSG00000268575	NA
28.2061986651038	-0.948389309055716	0.484244112704873	-1.95849424737089	0.0501720454017661	0.104014237451936	ENSG00000215790	SLC35E2A
8975.61363068169	1.58372653620986	0.15177455291851	10.4347303665601	1.72101655334164e-25	5.05453576489454e-24	ENSG00000008130	NADK
10309.7972180559	0.339917267961974	0.154290687113773	2.20309646888357	0.0275879500303711	0.0632050998032907	ENSG00000078369	GNB1
5.81604440188975	-1.13063583819324	1.17849158206799	-0.959392375301679	0.337361114758568	0.469391520591592	ENSG00000231050	NA
9.77949606765176	-1.00488660250629	0.94226047777504	-1.06646370744439	0.286214076202813	0.414800542859923	ENSG00000169885	CALML6
9.16370497906368	-0.126774514812651	0.935261342641387	-0.135549828729808	0.892177170125429	0.929150049149425	ENSG00000067606	PRKCZ
5.08873726971083	-1.29632593155959	1.11419396418019	-1.16346522529712	0.24464079922566	0.368118963937706	ENSG00000182873	PRKCZ-AS1
976.030321602088	-0.582374578536302	0.220980329422496	-2.63541365902686	0.00840348020639809	0.0228966657039453	ENSG00000162585	FAAP20
5.10822846016599	-3.42180079492047	1.44290210485586	-2.37147120612336	0.0177174271255262	0.0434571673885537	ENSG00000269554	NA
1149.87894828281	-1.71859870828204	0.207898810264078	-8.26651535955901	1.3793129870734e-16	2.47531677901049e-15	ENSG00000157933	SKI
39.4948340613012	-0.502520688770446	0.404763205199229	-1.24151771286399	0.214414558885289	0.332523310174557	ENSG00000116151	MORN1
15.5725779646758	-0.107254536920475	0.657002306740379	-0.163248341474785	0.870322905689569	0.915373399799216	ENSG00000269896	LOC100129534
2656.81541392885	-0.105247635017602	0.155707073714795	-0.675933549495518	0.499082835785187	0.627435581587945	ENSG00000157916	RER1
363.224688516957	-0.882059540294419	0.20853094083504	-4.22987369050515	2.3382256156277e-05	0.000117481579712026	ENSG00000157911	PEX10
5.9522626093758	0.696612106733692	1.00477301394879	0.693302962025206	0.488119444590651	0.617634310630925	ENSG00000224387	NA
